10188,03/05/2020 12:58,TRUGANINA,VIC,3029,COWRA,NSW,2794,1,1.32,0.0582
10189,03/05/2020 12:59,WOLLI CREEK,NSW,2205,WEST PYMBLE,NSW,2073,1,28,0.0827
10190,03/05/2020 13:06,DANDENONG SOUTH,VIC,3175,SOUTH YARRA,VIC,3141,1,5,0.001
10191,03/05/2020 13:07,TRUGANINA,VIC,3029,BATTERY POINT,TAS,7004,1,0.02,0.0034
10192,03/05/2020 13:07,TRUGANINA,VIC,3029,BERRI,SA,5343,1,95.39,0.96
10193,03/05/2020 13:08,LANE COVE,NSW,2066,MOREE,NSW,2400,2,26,0.0406
10194,03/05/2020 13:09,CROYDON,VIC,3136,SPRINGVALE,VIC,3171,1,500,1.152
10195,03/05/2020 13:10,TRUGANINA,VIC,3029,GLEN INNES,NSW,2370,1,4.14,0.0308
10196,03/05/2020 13:11,MOORABBIN,VIC,3189,WELSHPOOL,WA,6106,1,220,1.7695
10197,03/05/2020 13:12,DARLINGHURST,NSW,2010,PORT MELBOURNE,VIC,3207,1,0.1,0.003
10198,03/05/2020 13:12,MOUNT WAVERLY,VIC,3149,NORTH ADELAIDE,SA,5006,1,2,0.0092
10199,03/05/2020 13:14,UNLEY,SA,5061,STAWELL,VIC,3380,2,15.7,0.1148
10200,03/05/2020 13:14,TRUGANINA,VIC,3029,SCORESBY,VIC,3179,3,30.33,0.3287
10201,03/05/2020 13:14,AUBURN,NSW,2144,WAGGA WAGGA,NSW,2650,1,13,0.0166
10202,03/05/2020 13:15,ARNDELL PARK,NSW,2148,DANDENONG,VIC,3175,1,3,0.0035
10203,03/05/2020 13:17,MOUNT WAVERLY,VIC,3149,WAURN PONDS,VIC,3216,1,1,0.0071
10204,03/05/2020 13:18,MOUNT WAVERLY,VIC,3149,PRESTON,VIC,3072,1,1,0.0071
10205,03/05/2020 13:18,TRUGANINA,VIC,3029,WINNELLIE,NT,820,2,4.48,0.0451
10206,03/05/2020 13:19,PRESTONS,NSW,2170,PORT MACQUARIE,NSW,2444,1,3,0.0431
10207,03/05/2020 13:19,BRAESIDE,VIC,3195,HARLAXTON,QLD,4350,1,2,0.0098
10208,03/05/2020 13:19,TRUGANINA,VIC,3029,GEEVESTON,TAS,7116,1,9.17,0.0521
10209,03/05/2020 13:20,TRUGANINA,VIC,3029,ROBINA,QLD,4226,1,1.05,0.1324
10210,03/05/2020 13:22,TRUGANINA,VIC,3029,EAST ALBURY,NSW,2640,1,119.88,1.44
10211,03/05/2020 13:22,TRUGANINA,VIC,3029,ROBINA,QLD,4226,2,10.9,0.113
10212,03/05/2020 13:28,TRUGANINA,VIC,3029,MATRAVILLE,NSW,2036,2,11.6,0.1386
10213,03/05/2020 13:28,TRUGANINA,VIC,3029,BROOKVALE,NSW,2100,1,6.24,0.0792
10214,03/05/2020 13:28,AUBURN,NSW,2144,HAMILTON NORTH,NSW,2292,1,69,0.1764
10215,03/05/2020 13:30,CHESTER HILL,NSW,2162,LISMORE,NSW,2480,3,535,6.624
10216,03/05/2020 13:30,FRENCHS FOREST,NSW,2086,WILLOUGHBY,NSW,2068,1,2,0.0129
10217,03/05/2020 13:31,TRUGANINA,VIC,3029,SOUTH TOOWOOMBA,QLD,4350,1,6.15,0.0308
10218,03/05/2020 13:33,TRUGANINA,VIC,3029,KANGAROO FLAT,VIC,3555,1,83.6,0.96
10219,03/05/2020 13:35,TRUGANINA,VIC,3029,NOOSAVILLE,QLD,4566,2,6.15,0.0448
10220,03/05/2020 13:35,PORT MELBOURNE,VIC,3207,CAIRNS,QLD,4870,1,2,0.012
10221,03/05/2020 13:37,BANYO,QLD,4014,BUNDABERG,QLD,4670,1,432,1.728
10222,03/05/2020 13:38,GREYSTANES,NSW,2145,PORT MELBOURNE,VIC,3207,1,6,0.037
10223,03/05/2020 13:39,ARNDELL PARK,NSW,2148,GUNNEDAH,NSW,2380,1,15.8,0.0119
10224,03/05/2020 13:40,CARRUM DOWNS,VIC,3201,ECHUCA SOUTH,VIC,3564,1,200,0.903
10225,03/05/2020 13:41,TRUGANINA,VIC,3029,KEMPSEY,NSW,2440,1,146,2.791
10226,03/05/2020 13:42,TRUGANINA,VIC,3029,RUTHERFORD,NSW,2320,1,1.93,0.0199
10227,03/05/2020 13:43,BRAESIDE,VIC,3195,DINGLEY VILLAGE,VIC,3172,1,3,0.0094
10228,03/05/2020 13:46,LANE COVE,NSW,2066,SCORESBY,VIC,3179,1,3,0.0261
10229,03/05/2020 13:46,TRUGANINA,VIC,3029,GOOLWA,SA,5214,2,18.34,0.1042
10230,03/05/2020 13:47,KEYSBOROUGH,VIC,3173,MARLESTON,SA,5033,6,31,0.1092
10231,03/05/2020 13:51,MOUNT WAVERLY,VIC,3149,DANDENONG,VIC,3175,1,1,0.0071
10232,03/05/2020 13:51,TRUGANINA,VIC,3029,FAIRFIELD,VIC,3078,6,33.11,0.2527
10233,03/05/2020 13:55,TRUGANINA,VIC,3029,DINGLEY VILLAGE,VIC,3172,1,0.7,0.0078
10234,03/05/2020 13:58,TRUGANINA,VIC,3029,MOUNT ISA,QLD,4825,1,116.96,0.96
10235,03/05/2020 14:03,TRUGANINA,VIC,3029,MULLUMBIMBY,NSW,2482,2,9.3,0.073
10236,03/05/2020 14:07,MOUNT WAVERLY,VIC,3149,JOONDALUP,WA,6027,1,1,0.0071
10237,03/05/2020 14:08,TRUGANINA,VIC,3029,CAPALABA,QLD,4157,1,0.54,0.1324
10238,03/05/2020 14:10,TRUGANINA,VIC,3029,EAST BENDIGO,VIC,3550,1,1.13,0.0308
10239,03/05/2020 14:12,MILPERRA,NSW,2214,BUNGALOW,QLD,4870,1,1,0.0011
10240,03/05/2020 14:13,TRUGANINA,VIC,3029,WEST GOSFORD,NSW,2250,1,21,0.1204
10241,03/05/2020 14:13,PORT MELBOURNE,VIC,3207,SPEARWOOD,WA,6163,1,1,0.0074
10242,03/05/2020 14:14,CARLTON,NSW,2218,SAWTELL,NSW,2452,1,48,0.1014
10243,03/05/2020 14:17,BRENDALE,QLD,4500,TORONTO,NSW,2283,1,290,2.4047
10244,03/05/2020 14:18,TRUGANINA,VIC,3029,COFFS HARBOUR,NSW,2450,1,0.04,0.0082
10245,03/05/2020 14:23,TRUGANINA,VIC,3029,MANDURAH,WA,6210,1,1.11,0.0078
10246,03/05/2020 14:23,TRUGANINA,VIC,3029,CAIRNS,QLD,4870,2,6.57,0.0489
10247,03/05/2020 14:24,PORT MELBOURNE,VIC,3207,PEARCEDALE,VIC,3912,1,1.3,0.012
10248,03/05/2020 14:24,TRUGANINA,VIC,3029,ARMIDALE,NSW,2350,1,0.27,0.0173
10249,03/05/2020 14:25,PORT MELBOURNE,VIC,3207,BERRINBA,QLD,4117,1,170,0.8213
10250,03/05/2020 14:25,FRENCHS FOREST,NSW,2086,LEICHHARDT,NSW,2040,1,1,0.0043
10251,03/05/2020 14:26,BAYSWATER,VIC,3153,FYSHWICK,ACT,2609,3,22,0.2286
10252,03/05/2020 14:30,BANKSMEADOW,NSW,2019,DANDENONG SOUTH,VIC,3175,1,3,0.012
10253,03/05/2020 14:31,MOUNT WAVERLY,VIC,3149,HERSTON,QLD,4006,1,16,0.0524
10254,03/05/2020 14:32,CLAYTON,VIC,3168,MOUNT MARTHA,VIC,3934,1,30,0.5737
10255,03/05/2020 14:32,TRUGANINA,VIC,3029,PORT MACQUARIE,NSW,2444,1,14.7,0.1204
10256,03/05/2020 14:35,LANE COVE,NSW,2066,MOUNT WAVERLY,VIC,3149,1,1,0.0039
10257,03/05/2020 14:36,TRUGANINA,VIC,3029,SHEIDOW PARK,SA,5158,3,27.51,0.1563
10258,03/05/2020 14:36,BAYSWATER,VIC,3153,ORIENT POINT,NSW,2540,1,1,0.004
10259,03/05/2020 14:38,TRUGANINA,VIC,3029,LITHGOW,NSW,2790,2,12.12,0.0136
