Ordered Time,From_Suburb,From_State,From_State,To_Suburb,To_State,To_Postcode,Items,Weight,Volume,Allowed Time (Days)
TEXT,TEXT,TEXT,TEXT,TEXT,TEXT,TEXT,INT,REAL,REAL,INT
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,7,,,
,,,,,,,6,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,8,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,2,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,8,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,5,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,8,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,6,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,2,,,
,,,,,,,3,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,3,,,
,,,,,,,2,,,
,,,,,,,3,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,10,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,10,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,2,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,9,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,7,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,7,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,7,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,18,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,7,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,23,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,3,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,11,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,7,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,7,,,
,,,,,,,8,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,12,,,
,,,,,,,1,,,
,,,,,,,14,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,8,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,4,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,8,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,9,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,7,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,4,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,7,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,7,,,
,,,,,,,2,,,
,,,,,,,5,,,
,,,,,,,13,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,8,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,10,,,
,,,,,,,6,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,20,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,2,,,
